brand,model,price,gender,url,image_position,image_id,prompt
dr. martens,black 8053 leather platform derbys,280,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F120005_1.jpg",1,13151272539243901042,These are shoes for women from brand dr. martens model black 8053 leather platform derbys. Item price is 280 dollars.
dr. martens,black 1461 bex smooth leather oxfords,250,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F120007_1.jpg",1,13510864664643685968,These are shoes for women from brand dr. martens model black 1461 bex smooth leather oxfords. Item price is 250 dollars.
dr. martens,black bethan polished smooth leather loafers,265,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F120008_1.jpg",1,3340120645126238827,These are shoes for women from brand dr. martens model black bethan polished smooth leather loafers. Item price is 265 dollars.
dr. martens,brown 8053 arc leather platform derbys,295,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F120012_1.jpg",1,8490001540517665696,These are shoes for women from brand dr. martens model brown 8053 arc leather platform derbys. Item price is 295 dollars.
dr. martens,black 8065 ii bex smooth leather platform oxfords,230,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F120000_1.jpg",1,4515697036633615587,These are shoes for women from brand dr. martens model black 8065 ii bex smooth leather platform oxfords. Item price is 230 dollars.
dr. martens,black audrick platform loafers,280,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F121004_1.jpg",1,18221385695519285129,These are shoes for women from brand dr. martens model black audrick platform loafers. Item price is 280 dollars.
acne studios,multicolor lace-up mules,1340,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241129F122007_1.jpg",1,2459863998960089503,These are shoes for women from brand acne studios model multicolor lace-up mules. Item price is 1340 dollars.
manolo blahnik,pink & white mayslibi heels,1125,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241140F122047_1.jpg",1,3298204453244470222,These are shoes for women from brand manolo blahnik model pink & white mayslibi heels. Item price is 1125 dollars.
manolo blahnik,blue didion heels,1230,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241140F122048_1.jpg",1,8862989085912848634,These are shoes for women from brand manolo blahnik model blue didion heels. Item price is 1230 dollars.
alexander wang,black helix 105 strappy heeled sandals,740,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241187F125013_1.jpg",1,11722378013088217454,These are shoes for women from brand alexander wang model black helix 105 strappy heeled sandals. Item price is 740 dollars.
filippa k,black strappy heeled sandals,750,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241072F125000_1.jpg",1,17769650266606682652,These are shoes for women from brand filippa k model black strappy heeled sandals. Item price is 750 dollars.
isabel marant,beige lennyo buckle sandals,695,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F124018_1.jpg",1,9460091173816423117,These are shoes for women from brand isabel marant model beige lennyo buckle sandals. Item price is 695 dollars.
isabel marant,black lennyo buckle sandals,910,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F124019_1.jpg",1,3775159147963553917,These are shoes for women from brand isabel marant model black lennyo buckle sandals. Item price is 910 dollars.
acne studios,blue lace-up mules,1005,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241129F121004_1.jpg",1,11256423500843428001,These are shoes for women from brand acne studios model blue lace-up mules. Item price is 1005 dollars.
manolo blahnik,white ballermiu mules,1085,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241140F121006_1.jpg",1,6025230866862369658,These are shoes for women from brand manolo blahnik model white ballermiu mules. Item price is 1085 dollars.
acne studios,blue lace-up heel boots,1925,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241129F115000_1.jpg",1,3422594449728231249,These are shoes for women from brand acne studios model blue lace-up heel boots. Item price is 1925 dollars.
isabel marant,gray balskee sneakers,765,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F129005_1.jpg",1,15869344025834420500,These are shoes for women from brand isabel marant model gray balskee sneakers. Item price is 765 dollars.
isabel marant,black balskee sneakers,765,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F129006_1.jpg",1,7421517125511234954,These are shoes for women from brand isabel marant model black balskee sneakers. Item price is 765 dollars.
isabel marant,white beth sneakers,605,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128015_1.jpg",1,6943276374875201979,These are shoes for women from brand isabel marant model white beth sneakers. Item price is 605 dollars.
isabel marant,beige beth sneakers,540,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128016_1.jpg",1,12154214396810513638,These are shoes for women from brand isabel marant model beige beth sneakers. Item price is 540 dollars.
isabel marant,gray beth sneakers,540,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128017_1.jpg",1,17603485438062223706,These are shoes for women from brand isabel marant model gray beth sneakers. Item price is 540 dollars.
isabel marant,white beth sneakers,605,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128018_1.jpg",1,14901116800518975624,These are shoes for women from brand isabel marant model white beth sneakers. Item price is 605 dollars.
isabel marant,black beth sneakers,605,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128019_1.jpg",1,8597842227085697387,These are shoes for women from brand isabel marant model black beth sneakers. Item price is 605 dollars.
isabel marant,black bryce sneakers,605,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128013_1.jpg",1,7755648377729596284,These are shoes for women from brand isabel marant model black bryce sneakers. Item price is 605 dollars.
isabel marant,gray bryce sneakers,540,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241600F128014_1.jpg",1,17601719479074766790,These are shoes for women from brand isabel marant model gray bryce sneakers. Item price is 540 dollars.
vans,taupe & khaki half cab reissue 33 sneakers,170,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128022_1.jpg",1,10663947841981482174,These are shoes for women from brand vans model taupe & khaki half cab reissue 33 sneakers. Item price is 170 dollars.
vans,khaki & taupe old skool 36 lx sneakers,165,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128023_1.jpg",1,6025220285696207614,These are shoes for women from brand vans model khaki & taupe old skool 36 lx sneakers. Item price is 165 dollars.
vans,burgundy authentic reissue 44 lx sneakers,160,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128024_1.jpg",1,4785514432876212197,These are shoes for women from brand vans model burgundy authentic reissue 44 lx sneakers. Item price is 160 dollars.
vans,burgundy premium old skool 36 sneakers,175,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128025_1.jpg",1,178677225984696465,These are shoes for women from brand vans model burgundy premium old skool 36 sneakers. Item price is 175 dollars.
vans,off-white old skool 36 lx sneakers,165,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128030_1.jpg",1,13165050189087390878,These are shoes for women from brand vans model off-white old skool 36 lx sneakers. Item price is 165 dollars.
vans,off-white slip-on reissue 98 lx sneakers,140,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128026_1.jpg",1,1189201489316800217,These are shoes for women from brand vans model off-white slip-on reissue 98 lx sneakers. Item price is 140 dollars.
vans,off-white & black authentic reissue 44 lx sneakers,145,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128029_1.jpg",1,6255901262848632230,These are shoes for women from brand vans model off-white & black authentic reissue 44 lx sneakers. Item price is 145 dollars.
vans,off-white & black slip-on reissue 98 lx sneakers,145,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128027_1.jpg",1,17935568438011633349,These are shoes for women from brand vans model off-white & black slip-on reissue 98 lx sneakers. Item price is 145 dollars.
vans,pink susan alexandra edition style 93 dx sneakers,155,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128031_1.jpg",1,9907952034245815534,These are shoes for women from brand vans model pink susan alexandra edition style 93 dx sneakers. Item price is 155 dollars.
vans,green susan alexandra edition old skool 36 dx sneakers,205,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241739F128032_1.jpg",1,9985448476056415762,These are shoes for women from brand vans model green susan alexandra edition old skool 36 dx sneakers. Item price is 205 dollars.
versace,black lycia satin cage heeled sandals,1360,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241404F125006_1.jpg",1,4561274594447098467,These are shoes for women from brand versace model black lycia satin cage heeled sandals. Item price is 1360 dollars.
gianvito rossi,pink ottavia heeled sandals,1015,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241090F125049_1.jpg",1,427399727731396442,These are shoes for women from brand gianvito rossi model pink ottavia heeled sandals. Item price is 1015 dollars.
gianvito rossi,gold ottavia heeled sandals,1015,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241090F125050_1.jpg",1,3636243575362686615,These are shoes for women from brand gianvito rossi model gold ottavia heeled sandals. Item price is 1015 dollars.
nensi dojaka,black slingback tulle heels,1505,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241334F122009_1.jpg",1,5798215408701704532,These are shoes for women from brand nensi dojaka model black slingback tulle heels. Item price is 1505 dollars.
nensi dojaka,off-white slingback tulle heels,1505,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241334F122010_1.jpg",1,1296308913221710850,These are shoes for women from brand nensi dojaka model off-white slingback tulle heels. Item price is 1505 dollars.
filippa k,black slingback heels,665,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241072F122001_1.jpg",1,9335230986364528430,These are shoes for women from brand filippa k model black slingback heels. Item price is 665 dollars.
simonmiller,black beep thong heeled sandals,590,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241708F125004_1.jpg",1,17975182117621616893,These are shoes for women from brand simonmiller model black beep thong heeled sandals. Item price is 590 dollars.
teurn studios,black strappy leather heeled sandals,910,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241776F125001_1.jpg",1,6921905916168433965,These are shoes for women from brand teurn studios model black strappy leather heeled sandals. Item price is 910 dollars.
marie adam-leenaerdt,black pump 110mm heels,1070,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241808F122003_1.jpg",1,6660559035789395036,These are shoes for women from brand marie adam-leenaerdt model black pump 110mm heels. Item price is 1070 dollars.
dr. martens,black 28-eye extreme max knee high boots,540,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F115003_1.jpg",1,6660412190776858694,These are shoes for women from brand dr. martens model black 28-eye extreme max knee high boots. Item price is 540 dollars.
paris texas,black stiletto 60 tall boots,960,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241616F115022_1.jpg",1,17621569382739689537,These are shoes for women from brand paris texas model black stiletto 60 tall boots. Item price is 960 dollars.
paris texas,off-white stiletto 85 boots,960,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241616F115021_1.jpg",1,15350859362956687791,These are shoes for women from brand paris texas model off-white stiletto 85 boots. Item price is 960 dollars.
r13,ssense exclusive off-white low rider cowboy boots,2615,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241021F115005_1.jpg",1,14119919833444804693,These are shoes for women from brand r13 model ssense exclusive off-white low rider cowboy boots. Item price is 2615 dollars.
r13,ssense exclusive beige low rider cowboy boots,2615,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241021F115006_1.jpg",1,12845311777638892394,These are shoes for women from brand r13 model ssense exclusive beige low rider cowboy boots. Item price is 2615 dollars.
moschino,black sweet heart boots,1445,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241720F113000_1.jpg",1,1097677590606573150,These are shoes for women from brand moschino model black sweet heart boots. Item price is 1445 dollars.
gianvito rossi,black sphera ballerina flats,1150,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241090F118003_1.jpg",1,4884152375360384215,These are shoes for women from brand gianvito rossi model black sphera ballerina flats. Item price is 1150 dollars.
nensi dojaka,black slingback tulle sandals,1050,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241334F124003_1.jpg",1,4803797059771808624,These are shoes for women from brand nensi dojaka model black slingback tulle sandals. Item price is 1050 dollars.
the north face,black never stop cush pool slides,80,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241802F124012_1.jpg",1,17476927135869791146,These are shoes for women from brand the north face model black never stop cush pool slides. Item price is 80 dollars.
simonmiller,black raffia cloudy platform sandals,590,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241708F124001_1.jpg",1,12870366483413565577,These are shoes for women from brand simonmiller model black raffia cloudy platform sandals. Item price is 590 dollars.
simonmiller,beige raffia cloudy platform sandals,590,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241708F124004_1.jpg",1,11688813382124831296,These are shoes for women from brand simonmiller model beige raffia cloudy platform sandals. Item price is 590 dollars.
comme des garçons girl,red platform loafers,920,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241670F121000_1.jpg",1,14472618521218005191,These are shoes for women from brand comme des garçons girl model red platform loafers. Item price is 920 dollars.
comme des garçons girl,black platform loafers,920,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241670F121001_1.jpg",1,16003203586286846933,These are shoes for women from brand comme des garçons girl model black platform loafers. Item price is 920 dollars.
moschino,black maxi lettering wedge mules,800,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241720F121004_1.jpg",1,4469117095860781803,These are shoes for women from brand moschino model black maxi lettering wedge mules. Item price is 800 dollars.
moschino,black metal logo shiny calfskin ballerina flats,695,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241720F118000_1.jpg",1,17327853763310149444,These are shoes for women from brand moschino model black metal logo shiny calfskin ballerina flats. Item price is 695 dollars.
marine serre,black ms rise high sneakers,940,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241020F127002_1.jpg",1,16232985703755061317,These are shoes for women from brand marine serre model black ms rise high sneakers. Item price is 940 dollars.
marine serre,blue & white ms rise high sneakers,1020,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241020F127001_1.jpg",1,1696838313041597336,These are shoes for women from brand marine serre model blue & white ms rise high sneakers. Item price is 1020 dollars.
marine serre,white & red ms rise sneakers,680,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241020F128000_1.jpg",1,13772675308799371363,These are shoes for women from brand marine serre model white & red ms rise sneakers. Item price is 680 dollars.
salomon,white & silver xt-slate sneakers,365,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241837F128059_1.jpg",1,2259153575197870958,These are shoes for women from brand salomon model white & silver xt-slate sneakers. Item price is 365 dollars.
salomon,white & gray xt-6 expanse sneakers,230,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241837F128085_1.jpg",1,5471933554793851158,These are shoes for women from brand salomon model white & gray xt-6 expanse sneakers. Item price is 230 dollars.
salomon,gray & blue acs pro sneakers,365,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241837F128075_1.jpg",1,14607199752542353773,These are shoes for women from brand salomon model gray & blue acs pro sneakers. Item price is 365 dollars.
salomon,black rx moc 3.0 suede loafers,175,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241837F128070_1.jpg",1,12823839785676362211,These are shoes for women from brand salomon model black rx moc 3.0 suede loafers. Item price is 175 dollars.
jil sander,white orb sneakers,1500,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241249F128002_1.jpg",1,3540640436451275338,These are shoes for women from brand jil sander model white orb sneakers. Item price is 1500 dollars.
reebok classics,white & taupe classic leather 1983 sneakers,170,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241749F128047_1.jpg",1,6733495426077349767,These are shoes for women from brand reebok classics model white & taupe classic leather 1983 sneakers. Item price is 170 dollars.
lanvin,blue & yellow future edition hyper curb sneakers,1000,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241254F128032_1.jpg",1,17064898623928417465,These are shoes for women from brand lanvin model blue & yellow future edition hyper curb sneakers. Item price is 1000 dollars.
lanvin,taupe & burgundy future edition hyper curb sneakers,1000,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241254F128031_1.jpg",1,6004620665969802442,These are shoes for women from brand lanvin model taupe & burgundy future edition hyper curb sneakers. Item price is 1000 dollars.
alexander wang,blue nova 85 strappy pvc heeled sandals,890,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241187F125009_1.jpg",1,11986503623019316014,These are shoes for women from brand alexander wang model blue nova 85 strappy pvc heeled sandals. Item price is 890 dollars.
courrèges,black gogo leather mules,1190,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241783F122000_1.jpg",1,12602161394975851148,These are shoes for women from brand courrèges model black gogo leather mules. Item price is 1190 dollars.
molly goddard,navy & black helena ballerina flats,740,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241943F118002_1.jpg",1,16127220928816061796,These are shoes for women from brand molly goddard model navy & black helena ballerina flats. Item price is 740 dollars.
molly goddard,silver & gold helena ballerina flats,745,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241943F118001_1.jpg",1,8865933720801219393,These are shoes for women from brand molly goddard model silver & gold helena ballerina flats. Item price is 745 dollars.
alexander wang,black aw nylon heeled sandals,275,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241187F125018_1.jpg",1,15787219886206114184,These are shoes for women from brand alexander wang model black aw nylon heeled sandals. Item price is 275 dollars.
dr. martens,black corran leather heeled chelsea boots,320,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F113008_1.jpg",1,5727012172500562526,These are shoes for women from brand dr. martens model black corran leather heeled chelsea boots. Item price is 320 dollars.
dr. martens,pink & black jadon max boots,385,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F114004_1.jpg",1,16217244844491437868,These are shoes for women from brand dr. martens model pink & black jadon max boots. Item price is 385 dollars.
roa,black cvo boots,515,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F113000_1.jpg",1,17673929717165212024,These are shoes for women from brand roa model black cvo boots. Item price is 515 dollars.
roa,brown andreas boots,885,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F113004_1.jpg",1,10144358606691446964,These are shoes for women from brand roa model brown andreas boots. Item price is 885 dollars.
roa,gray andreas strap boots,710,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F113002_1.jpg",1,15067880120673446733,These are shoes for women from brand roa model gray andreas strap boots. Item price is 710 dollars.
roa,black andreas strap boots,735,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F113003_1.jpg",1,336363530748626900,These are shoes for women from brand roa model black andreas strap boots. Item price is 735 dollars.
roa,black andreas boots,885,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F113005_1.jpg",1,4328755697619918885,These are shoes for women from brand roa model black andreas boots. Item price is 885 dollars.
dr. martens,black 5-eye max leather platform oxfords,335,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F120020_1.jpg",1,4023003358509093376,These are shoes for women from brand dr. martens model black 5-eye max leather platform oxfords. Item price is 335 dollars.
dr. martens,black corran mary jane heels,290,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399F122001_1.jpg",1,12019869426516215200,These are shoes for women from brand dr. martens model black corran mary jane heels. Item price is 290 dollars.
roa,black leather loafers,790,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F121003_1.jpg",1,14300643508589418493,These are shoes for women from brand roa model black leather loafers. Item price is 790 dollars.
new balance,black fresh foam x 1080v13 sneakers,275,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241402F128182_1.jpg",1,7599336198657236525,These are shoes for women from brand new balance model black fresh foam x 1080v13 sneakers. Item price is 275 dollars.
new balance,brown & beige 2002rx gore-tex sneakers,300,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241402F128262_1.jpg",1,9664554154692615923,These are shoes for women from brand new balance model brown & beige 2002rx gore-tex sneakers. Item price is 300 dollars.
roa,off-white pala loafers,790,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F121000_1.jpg",1,3946088012849236890,These are shoes for women from brand roa model off-white pala loafers. Item price is 790 dollars.
roa,brown & black pala loafers,790,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F121001_1.jpg",1,14317243021162258626,These are shoes for women from brand roa model brown & black pala loafers. Item price is 790 dollars.
